LAUS Code, State FIPS, County FIPS, County, State, Period, Labor Force, Employed, Unemployment Level, Unemployment Rate
CN3501300000000,35,013,Dona Ana County, NM,Dec-17,94214,88285,5929,6.3
CN3501300000000,35,013,Dona Ana County, NM,Jan-18,92856,86458,6398,6.9
CN3501300000000,35,013,Dona Ana County, NM,Feb-18,94076,87729,6347,6.7
CN3501300000000,35,013,Dona Ana County, NM,Mar-18,93667,87684,5983,6.4
CN3501300000000,35,013,Dona Ana County, NM,Apr-18(p),93727,88550,5177,5.5
CN1909100000000,19,091,Humboldt County, IA,Mar-17,5193,5004,189,3.6
CN1909100000000,19,091,Humboldt County, IA,Apr-17,5302,5143,159,3.0
CN1909100000000,19,091,Humboldt County, IA,May-17,5296,5159,137,2.6
CN1909100000000,19,091,Humboldt County, IA,Jun-17,5450,5292,158,2.9
CN1909100000000,19,091,Humboldt County, IA,Jul-17,5375,5219,156,2.9
CN1909100000000,19,091,Humboldt County, IA,Aug-17,5265,5105,160,3.0
CN1909100000000,19,091,Humboldt County, IA,Sep-17,5296,5151,145,2.7
CN1909100000000,19,091,Humboldt County, IA,Oct-17,5289,5171,118,2.2
CN1909100000000,19,091,Humboldt County, IA,Nov-17,5213,5084,129,2.5
CN1909100000000,19,091,Humboldt County, IA,Dec-17,5203,5038,165,3.2
CN1909100000000,19,091,Humboldt County, IA,Jan-18,5178,4990,188,3.6
CN1909100000000,19,091,Humboldt County, IA,Feb-18,5181,4991,190,3.7
CN1909100000000,19,091,Humboldt County, IA,Mar-18,5149,4990,159,3.1
CN1909100000000,19,091,Humboldt County, IA,Apr-18(p),5183,5039,144,2.8
CN2404300000000,24,043,Washington County, MD,Mar-17,76062,72276,3786,5.0
CN2404300000000,24,043,Washington County, MD,Apr-17,75730,72540,3190,4.2
CN2404300000000,24,043,Washington County, MD,May-17,75705,72430,3275,4.3
CN2404300000000,24,043,Washington County, MD,Jun-17,76765,73188,3577,4.7
CN2404300000000,24,043,Washington County, MD,Jul-17,76703,73168,3535,4.6
CN2404300000000,24,043,Washington County, MD,Aug-17,75780,72213,3567,4.7
CN2404300000000,24,043,Washington County, MD,Sep-17,75644,72487,3157,4.2
CN2404300000000,24,043,Washington County, MD,Oct-17,76330,73126,3204,4.2
CN2404300000000,24,043,Washington County, MD,Nov-17,76776,73528,3248,4.2
CN2404300000000,24,043,Washington County, MD,Dec-17,76855,73614,3241,4.2
CN2404300000000,24,043,Washington County, MD,Jan-18,76349,72329,4020,5.3
CN2404300000000,24,043,Washington County, MD,Feb-18,76371,72196,4175,5.5
CN2404300000000,24,043,Washington County, MD,Mar-18,75876,71873,4003,5.3
CN2404300000000,24,043,Washington County, MD,Apr-18(p),75543,72228,3315,4.4
CN4600300000000,46,003,Aurora County, SD,Mar-17,1479,1437,42,2.8
CN4600300000000,46,003,Aurora County, SD,Apr-17,1527,1486,41,2.7
CN4600300000000,46,003,Aurora County, SD,May-17,1578,1537,41,2.6
CN4600300000000,46,003,Aurora County, SD,Jun-17,1609,1570,39,2.4
CN4600300000000,46,003,Aurora County, SD,Jul-17,1572,1532,40,2.5
CN4600300000000,46,003,Aurora County, SD,Aug-17,1519,1472,47,3.1
CN4600300000000,46,003,Aurora County, SD,Sep-17,1502,1459,43,2.9
CN4600300000000,46,003,Aurora County, SD,Oct-17,1482,1438,44,3.0
CN4600300000000,46,003,Aurora County, SD,Nov-17,1484,1430,54,3.6
CN4600300000000,46,003,Aurora County, SD,Dec-17,1516,1458,58,3.8
CN4600300000000,46,003,Aurora County, SD,Jan-18,1511,1451,60,4.0
CN4600300000000,46,003,Aurora County, SD,Feb-18,1517,1462,55,3.6
CN4600300000000,46,003,Aurora County, SD,Mar-18,1540,1489,51,3.3
CN4600300000000,46,003,Aurora County, SD,Apr-18(p),1502,1458,44,2.9
CN2012100000000,20,121,Miami County, KS,Mar-17,16981,16302,679,4.0
CN2012100000000,20,121,Miami County, KS,Apr-17,17006,16414,592,3.5
CN2012100000000,20,121,Miami County, KS,May-17,17008,16405,603,3.5
CN2012100000000,20,121,Miami County, KS,Jun-17,17359,16705,654,3.8
CN2012100000000,20,121,Miami County, KS,Jul-17,17682,16971,711,4.0
CN2012100000000,20,121,Miami County, KS,Aug-17,17340,16659,681,3.9
CN2012100000000,20,121,Miami County, KS,Sep-17,17134,16563,571,3.3
CN2012100000000,20,121,Miami County, KS,Oct-17,17084,16554,530,3.1
CN2012100000000,20,121,Miami County, KS,Nov-17,17198,16670,528,3.1
CN2012100000000,20,121,Miami County, KS,Dec-17,17157,16606,551,3.2
CN2012100000000,20,121,Miami County, KS,Jan-18,17253,16523,730,4.2
CN2012100000000,20,121,Miami County, KS,Feb-18,17246,16507,739,4.3
CN2012100000000,20,121,Miami County, KS,Mar-18,17079,16458,621,3.6
CN2012100000000,20,121,Miami County, KS,Apr-18(p),17186,16618,568,3.3
CN3113300000000,31,133,Pawnee County, NE,Mar-17,1520,1470,50,3.3
CN3113300000000,31,133,Pawnee County, NE,Apr-17,1508,1467,41,2.7
CN3113300000000,31,133,Pawnee County, NE,May-17,1531,1488,43,2.8
CN3113300000000,31,133,Pawnee County, NE,Jun-17,1570,1518,52,3.3
CN3113300000000,31,133,Pawnee County, NE,Jul-17,1500,1448,52,3.5
CN3113300000000,31,133,Pawnee County, NE,Aug-17,1475,1434,41,2.8
CN3113300000000,31,133,Pawnee County, NE,Sep-17,1451,1407,44,3.0
CN3113300000000,31,133,Pawnee County, NE,Oct-17,1452,1414,38,2.6
CN3113300000000,31,133,Pawnee County, NE,Nov-17,1464,1427,37,2.5
CN3113300000000,31,133,Pawnee County, NE,Dec-17,1481,1439,42,2.8
CN3113300000000,31,133,Pawnee County, NE,Jan-18,1499,1464,35,2.3
CN3113300000000,31,133,Pawnee County, NE,Feb-18,1486,1447,39,2.6
CN3113300000000,31,133,Pawnee County, NE,Mar-18,1500,1461,39,2.6
CN3113300000000,31,133,Pawnee County, NE,Apr-18(p),1493,1453,40,2.7
CN2606700000000,26,067,Ionia County, MI,Mar-17,29885,28696,1189,4.0
CN2606700000000,26,067,Ionia County, MI,Apr-17,29812,28847,965,3.2
CN2606700000000,26,067,Ionia County, MI,May-17,29941,28891,1050,3.5
CN2606700000000,26,067,Ionia County, MI,Jun-17,30157,28922,1235,4.1
CN2606700000000,26,067,Ionia County, MI,Jul-17,30023,28484,1539,5.1
CN2606700000000,26,067,Ionia County, MI,Aug-17,29815,28450,1365,4.6
CN2606700000000,26,067,Ionia County, MI,Sep-17,29858,28716,1142,3.8
CN2606700000000,26,067,Ionia County, MI,Oct-17,29863,28842,1021,3.4
CN2606700000000,26,067,Ionia County, MI,Nov-17,29989,28922,1067,3.6
CN2606700000000,26,067,Ionia County, MI,Dec-17,29899,28793,1106,3.7
CN2606700000000,26,067,Ionia County, MI,Jan-18,29926,28466,1460,4.9
CN2606700000000,26,067,Ionia County, MI,Feb-18,30280,28877,1403,4.6
CN2606700000000,26,067,Ionia County, MI,Mar-18,30329,29095,1234,4.1
CN2606700000000,26,067,Ionia County, MI,Apr-18(p),30303,29262,1041,3.4
CN4802700000000,48,027,Bell County, TX,Mar-17,140976,134699,6277,4.5
CN4802700000000,48,027,Bell County, TX,Apr-17,141407,135678,5729,4.1
CN4802700000000,48,027,Bell County, TX,May-17,141560,135788,5772,4.1
CN4802700000000,48,027,Bell County, TX,Jun-17,141219,135040,6179,4.4
CN4802700000000,48,027,Bell County, TX,Jul-17,141539,135325,6214,4.4
CN4802700000000,48,027,Bell County, TX,Aug-17,141150,135066,6084,4.3
CN4802700000000,48,027,Bell County, TX,Sep-17,141839,136251,5588,3.9
CN4802700000000,48,027,Bell County, TX,Oct-17,140859,135621,5238,3.7
CN4802700000000,48,027,Bell County, TX,Nov-17,141495,136078,5417,3.8
CN4802700000000,48,027,Bell County, TX,Dec-17,140794,135647,5147,3.7
CN4802700000000,48,027,Bell County, TX,Jan-18,141348,135482,5866,4.2
CN4802700000000,48,027,Bell County, TX,Feb-18,143306,137357,5949,4.2
CN4802700000000,48,027,Bell County, TX,Mar-18,143458,137508,5950,4.1
CN4802700000000,48,027,Bell County, TX,Apr-18(p),143816,138262,5554,3.9
CN2003100000000,20,031,Coffey County, KS,Mar-17,4147,3923,224,5.4
CN2003100000000,20,031,Coffey County, KS,Apr-17,4190,3985,205,4.9
CN2003100000000,20,031,Coffey County, KS,May-17,4060,3854,206,5.1
CN2003100000000,20,031,Coffey County, KS,Jun-17,4226,3987,239,5.7
CN2003100000000,20,031,Coffey County, KS,Jul-17,4099,3860,239,5.8
CN2003100000000,20,031,Coffey County, KS,Aug-17,3986,3763,223,5.6
CN2003100000000,20,031,Coffey County, KS,Sep-17,4071,3881,190,4.7
CN2003100000000,20,031,Coffey County, KS,Oct-17,4101,3936,165,4.0
CN2003100000000,20,031,Coffey County, KS,Nov-17,4050,3882,168,4.1
CN2003100000000,20,031,Coffey County, KS,Dec-17,4075,3900,175,4.3
CN2003100000000,20,031,Coffey County, KS,Jan-18,4171,3957,214,5.1
CN2003100000000,20,031,Coffey County, KS,Feb-18,4249,4041,208,4.9
CN2003100000000,20,031,Coffey County, KS,Mar-18,4206,4012,194,4.6
CN2003100000000,20,031,Coffey County, KS,Apr-18(p),4052,3880,172,4.2
CN1331100000000,13,311,White County, GA,Mar-17,15639,15005,634,4.1
CN1331100000000,13,311,White County, GA,Apr-17,15648,15067,581,3.7
CN1331100000000,13,311,White County, GA,May-17,15579,15002,577,3.7
CN1331100000000,13,311,White County, GA,Jun-17,15831,15184,647,4.1
CN1331100000000,13,311,White County, GA,Jul-17,16015,15378,637,4.0
CN1331100000000,13,311,White County, GA,Aug-17,15793,15165,628,4.0
CN1331100000000,13,311,White County, GA,Sep-17,16074,15483,591,3.7
CN1331100000000,13,311,White County, GA,Oct-17,15972,15417,555,3.5
CN1331100000000,13,311,White County, GA,Nov-17,15871,15342,529,3.3
CN1331100000000,13,311,White County, GA,Dec-17,15808,15265,543,3.4
CN1331100000000,13,311,White County, GA,Jan-18,16089,15483,606,3.8
CN1331100000000,13,311,White County, GA,Feb-18,16292,15700,592,3.6
CN1331100000000,13,311,White County, GA,Mar-18,16350,15829,521,3.2
CN1331100000000,13,311,White County, GA,Apr-18(p),16371,15926,445,2.7
CN2205500000000,22,055,Lafayette Parish, LA,Mar-17,113112,107182,5930,5.2
CN2205500000000,22,055,Lafayette Parish, LA,Apr-17,113232,107687,5545,4.9
CN2205500000000,22,055,Lafayette Parish, LA,May-17,112846,107249,5597,5.0
CN2205500000000,22,055,Lafayette Parish, LA,Jun-17,114150,107869,6281,5.5
CN2205500000000,22,055,Lafayette Parish, LA,Jul-17,114768,108775,5993,5.2
CN2205500000000,22,055,Lafayette Parish, LA,Aug-17,113558,107644,5914,5.2
CN2205500000000,22,055,Lafayette Parish, LA,Sep-17,113501,108228,5273,4.6
CN2205500000000,22,055,Lafayette Parish, LA,Oct-17,113266,108682,4584,4.0
CN2205500000000,22,055,Lafayette Parish, LA,Nov-17,113200,108723,4477,4.0
CN2205500000000,22,055,Lafayette Parish, LA,Dec-17,112172,107988,4184,3.7
CN2205500000000,22,055,Lafayette Parish, LA,Jan-18,112414,107761,4653,4.1
CN2205500000000,22,055,Lafayette Parish, LA,Feb-18,112988,108714,4274,3.8
CN2205500000000,22,055,Lafayette Parish, LA,Mar-18,113730,109019,4711,4.1
CN2205500000000,22,055,Lafayette Parish, LA,Apr-18(p),113982,109350,4632,4.1
CN3104300000000,31,043,Dakota County, NE,Mar-17,10688,10150,538,5.0
CN3104300000000,31,043,Dakota County, NE,Apr-17,10614,10211,403,3.8
CN3104300000000,31,043,Dakota County, NE,May-17,10611,10252,359,3.4
CN3104300000000,31,043,Dakota County, NE,Jun-17,10739,10295,444,4.1
CN3104300000000,31,043,Dakota County, NE,Jul-17,10742,10276,466,4.3
CN3104300000000,31,043,Dakota County, NE,Aug-17,10551,10182,369,3.5
CN3104300000000,31,043,Dakota County, NE,Sep-17,10560,10239,321,3.0
CN3104300000000,31,043,Dakota County, NE,Oct-17,10595,10290,305,2.9
CN3104300000000,31,043,Dakota County, NE,Nov-17,10615,10290,325,3.1
CN3104300000000,31,043,Dakota County, NE,Dec-17,10584,10199,385,3.6
CN3104300000000,31,043,Dakota County, NE,Jan-18,10603,10112,491,4.6
CN3104300000000,31,043,Dakota County, NE,Feb-18,10723,10257,466,4.3
CN3104300000000,31,043,Dakota County, NE,Mar-18,10711,10275,436,4.1
CN3104300000000,31,043,Dakota County, NE,Apr-18(p),10696,10324,372,3.5
CN5502700000000,55,027,Dodge County, WI,Mar-17,47925,46284,1641,3.4
CN5502700000000,55,027,Dodge County, WI,Apr-17,48161,46820,1341,2.8
CN5502700000000,55,027,Dodge County, WI,May-17,48186,46892,1294,2.7
CN5502700000000,55,027,Dodge County, WI,Jun-17,49815,48225,1590,3.2
CN5502700000000,55,027,Dodge County, WI,Jul-17,49534,48043,1491,3.0
CN5502700000000,55,027,Dodge County, WI,Aug-17,49105,47710,1395,2.8
CN5502700000000,55,027,Dodge County, WI,Sep-17,48917,47719,1198,2.4
CN5502700000000,55,027,Dodge County, WI,Oct-17,48619,47484,1135,2.3
CN5502700000000,55,027,Dodge County, WI,Nov-17,48613,47448,1165,2.4
CN5502700000000,55,027,Dodge County, WI,Dec-17,48480,47342,1138,2.3
CN5502700000000,55,027,Dodge County, WI,Jan-18,48700,47315,1385,2.8
CN5502700000000,55,027,Dodge County, WI,Feb-18,48796,47241,1555,3.2
CN5502700000000,55,027,Dodge County, WI,Mar-18,49069,47660,1409,2.9
CN5502700000000,55,027,Dodge County, WI,Apr-18(p),49098,47966,1132,2.3
CN4002900000000,40,029,Coal County, OK,Mar-17,2340,2208,132,5.6
CN4002900000000,40,029,Coal County, OK,Apr-17,2290,2175,115,5.0
CN4002900000000,40,029,Coal County, OK,May-17,2318,2193,125,5.4
CN4002900000000,40,029,Coal County, OK,Jun-17,2240,2104,136,6.1
CN4002900000000,40,029,Coal County, OK,Jul-17,2087,1956,131,6.3
CN4002900000000,40,029,Coal County, OK,Aug-17,2186,2069,117,5.4
CN4002900000000,40,029,Coal County, OK,Sep-17,2272,2162,110,4.8
CN4002900000000,40,029,Coal County, OK,Oct-17,2383,2271,112,4.7
CN4002900000000,40,029,Coal County, OK,Nov-17,2377,2265,112,4.7
CN4002900000000,40,029,Coal County, OK,Dec-17,2350,2244,106,4.5
CN4002900000000,40,029,Coal County, OK,Jan-18,2338,2227,111,4.7
CN4002900000000,40,029,Coal County, OK,Feb-18,2275,2168,107,4.7
CN4002900000000,40,029,Coal County, OK,Mar-18,2272,2166,106,4.7
CN4002900000000,40,029,Coal County, OK,Apr-18(p),2232,2131,101,4.5
CN5511700000000,55,117,Sheboygan County, WI,Mar-17,61802,59985,1817,2.9
CN5511700000000,55,117,Sheboygan County, WI,Apr-17,62242,60605,1637,2.6
CN5511700000000,55,117,Sheboygan County, WI,May-17,62693,61006,1687,2.7
CN5511700000000,55,117,Sheboygan County, WI,Jun-17,64731,62680,2051,3.2
CN5511700000000,55,117,Sheboygan County, WI,Jul-17,64941,63067,1874,2.9
CN5511700000000,55,117,Sheboygan County, WI,Aug-17,64439,62682,1757,2.7
CN5511700000000,55,117,Sheboygan County, WI,Sep-17,63760,62137,1623,2.5
CN5511700000000,55,117,Sheboygan County, WI,Oct-17,63092,61549,1543,2.4
CN5511700000000,55,117,Sheboygan County, WI,Nov-17,62923,61417,1506,2.4
CN5511700000000,55,117,Sheboygan County, WI,Dec-17,62728,61317,1411,2.2
CN5511700000000,55,117,Sheboygan County, WI,Jan-18,62854,61279,1575,2.5
CN5511700000000,55,117,Sheboygan County, WI,Feb-18,63313,61614,1699,2.7
CN5511700000000,55,117,Sheboygan County, WI,Mar-18,63562,61920,1642,2.6
CN5511700000000,55,117,Sheboygan County, WI,Apr-18(p),63133,61751,1382,2.2
CN5179000000000,51,790,Staunton city, VA,Mar-17,11918,11462,456,3.8
CN5179000000000,51,790,Staunton city, VA,Apr-17,11926,11540,386,3.2
CN5179000000000,51,790,Staunton city, VA,May-17,11888,11455,433,3.6
CN5179000000000,51,790,Staunton city, VA,Jun-17,11891,11430,461,3.9
CN5179000000000,51,790,Staunton city, VA,Jul-17,11898,11448,450,3.8
CN5179000000000,51,790,Staunton city, VA,Aug-17,11757,11314,443,3.8
CN5179000000000,51,790,Staunton city, VA,Sep-17,11875,11459,416,3.5
CN5179000000000,51,790,Staunton city, VA,Oct-17,11842,11437,405,3.4
CN5179000000000,51,790,Staunton city, VA,Nov-17,11823,11432,391,3.3
CN5179000000000,51,790,Staunton city, VA,Dec-17,11772,11391,381,3.2
CN5179000000000,51,790,Staunton city, VA,Jan-18,11807,11372,435,3.7
CN5179000000000,51,790,Staunton city, VA,Feb-18,11979,11593,386,3.2
CN5179000000000,51,790,Staunton city, VA,Mar-18,12055,11675,380,3.2
CN5179000000000,51,790,Staunton city, VA,Apr-18(p),12056,11732,324,2.7
CN5406500000000,54,065,Morgan County, WV,Mar-17,7569,7238,331,4.4
CN5406500000000,54,065,Morgan County, WV,Apr-17,7702,7436,266,3.5
CN5406500000000,54,065,Morgan County, WV,May-17,7724,7463,261,3.4
CN5406500000000,54,065,Morgan County, WV,Jun-17,7949,7626,323,4.1
CN5406500000000,54,065,Morgan County, WV,Jul-17,7853,7543,310,3.9
CN5406500000000,54,065,Morgan County, WV,Aug-17,7823,7482,341,4.4
CN5406500000000,54,065,Morgan County, WV,Sep-17,7732,7447,285,3.7
CN5406500000000,54,065,Morgan County, WV,Oct-17,7768,7488,280,3.6
CN5406500000000,54,065,Morgan County, WV,Nov-17,7738,7453,285,3.7
CN5406500000000,54,065,Morgan County, WV,Dec-17,7567,7286,281,3.7
CN5406500000000,54,065,Morgan County, WV,Jan-18,7654,7332,322,4.2
CN5406500000000,54,065,Morgan County, WV,Feb-18,7799,7408,391,5.0
CN5406500000000,54,065,Morgan County, WV,Mar-18,7689,7327,362,4.7
CN5406500000000,54,065,Morgan County, WV,Apr-18(p),7800,7456,344,4.4
CN4815500000000,48,155,Foard County, TX,Mar-17,586,564,22,3.8
CN4815500000000,48,155,Foard County, TX,Apr-17,592,572,20,3.4
CN4815500000000,48,155,Foard County, TX,May-17,608,585,23,3.8
CN4815500000000,48,155,Foard County, TX,Jun-17,596,577,19,3.2
CN4815500000000,48,155,Foard County, TX,Jul-17,607,587,20,3.3
CN4815500000000,48,155,Foard County, TX,Aug-17,610,591,19,3.1
CN4815500000000,48,155,Foard County, TX,Sep-17,609,592,17,2.8
CN4815500000000,48,155,Foard County, TX,Oct-17,614,597,17,2.8
CN4815500000000,48,155,Foard County, TX,Nov-17,607,591,16,2.6
CN4815500000000,48,155,Foard County, TX,Dec-17,596,581,15,2.5
CN4815500000000,48,155,Foard County, TX,Jan-18,599,582,17,2.8
CN4815500000000,48,155,Foard County, TX,Feb-18,611,592,19,3.1
CN4815500000000,48,155,Foard County, TX,Mar-18,626,609,17,2.7
CN4815500000000,48,155,Foard County, TX,Apr-18(p),616,600,16,2.6
CN3703700000000,37,037,Chatham County, NC,Mar-17,35132,33786,1346,3.8
CN3703700000000,37,037,Chatham County, NC,Apr-17,35042,33835,1207,3.4
CN3703700000000,37,037,Chatham County, NC,May-17,35103,33817,1286,3.7
CN3703700000000,37,037,Chatham County, NC,Jun-17,35153,33786,1367,3.9
CN3703700000000,37,037,Chatham County, NC,Jul-17,35779,34319,1460,4.1
CN3703700000000,37,037,Chatham County, NC,Aug-17,35211,33741,1470,4.2
CN3703700000000,37,037,Chatham County, NC,Sep-17,35590,34294,1296,3.6
CN3703700000000,37,037,Chatham County, NC,Oct-17,35340,34049,1291,3.7
CN3703700000000,37,037,Chatham County, NC,Nov-17,35297,33954,1343,3.8
CN3703700000000,37,037,Chatham County, NC,Dec-17,34911,33612,1299,3.7
CN3703700000000,37,037,Chatham County, NC,Jan-18,35007,33621,1386,4.0
CN3703700000000,37,037,Chatham County, NC,Feb-18,35676,34281,1395,3.9
CN3703700000000,37,037,Chatham County, NC,Mar-18,35657,34349,1308,3.7
CN3703700000000,37,037,Chatham County, NC,Apr-18(p),35497,34382,1115,3.1
CN3116900000000,31,169,Thayer County, NE,Mar-17,2823,2763,60,2.1
CN3116900000000,31,169,Thayer County, NE,Apr-17,2877,2818,59,2.1
CN3116900000000,31,169,Thayer County, NE,May-17,2907,2845,62,2.1
CN3116900000000,31,169,Thayer County, NE,Jun-17,3002,2937,65,2.2
CN3116900000000,31,169,Thayer County, NE,Jul-17,2963,2895,68,2.3
CN3116900000000,31,169,Thayer County, NE,Aug-17,2868,2803,65,2.3
CN3116900000000,31,169,Thayer County, NE,Sep-17,2763,2699,64,2.3
CN3116900000000,31,169,Thayer County, NE,Oct-17,2799,2742,57,2.0
CN3116900000000,31,169,Thayer County, NE,Nov-17,2804,2745,59,2.1
CN3116900000000,31,169,Thayer County, NE,Dec-17,2823,2751,72,2.6
CN3116900000000,31,169,Thayer County, NE,Jan-18,2848,2779,69,2.4
CN3116900000000,31,169,Thayer County, NE,Feb-18,2818,2744,74,2.6
CN3116900000000,31,169,Thayer County, NE,Mar-18,2850,2783,67,2.4
CN3116900000000,31,169,Thayer County, NE,Apr-18(p),2855,2785,70,2.5
CN3913100000000,39,131,Pike County, OH,Mar-17,11052,10204,848,7.7
CN3913100000000,39,131,Pike County, OH,Apr-17,10859,10166,693,6.4
CN3913100000000,39,131,Pike County, OH,May-17,10782,10141,641,5.9
CN3913100000000,39,131,Pike County, OH,Jun-17,10967,10211,756,6.9
CN3913100000000,39,131,Pike County, OH,Jul-17,10941,10166,775,7.1
CN3913100000000,39,131,Pike County, OH,Aug-17,11005,10270,735,6.7
CN3913100000000,39,131,Pike County, OH,Sep-17,10889,10241,648,6.0
CN3913100000000,39,131,Pike County, OH,Oct-17,10786,10182,604,5.6
CN3913100000000,39,131,Pike County, OH,Nov-17,10746,10095,651,6.1
CN3913100000000,39,131,Pike County, OH,Dec-17,10674,9944,730,6.8
CN3913100000000,39,131,Pike County, OH,Jan-18,10605,9759,846,8.0
CN3913100000000,39,131,Pike County, OH,Feb-18,10767,9977,790,7.3
CN3913100000000,39,131,Pike County, OH,Mar-18,10940,10213,727,6.6
CN3913100000000,39,131,Pike County, OH,Apr-18(p),10861,10210,651,6.0
CN4210300000000,42,103,Pike County, PA,Mar-17,24941,23343,1598,6.4
CN4210300000000,42,103,Pike County, PA,Apr-17,24790,23413,1377,5.6
CN4210300000000,42,103,Pike County, PA,May-17,24864,23420,1444,5.8
CN4210300000000,42,103,Pike County, PA,Jun-17,25269,23868,1401,5.5
CN4210300000000,42,103,Pike County, PA,Jul-17,25230,23711,1519,6.0
CN4210300000000,42,103,Pike County, PA,Aug-17,24897,23368,1529,6.1
CN4210300000000,42,103,Pike County, PA,Sep-17,24650,23323,1327,5.4
CN4210300000000,42,103,Pike County, PA,Oct-17,24505,23208,1297,5.3
CN4210300000000,42,103,Pike County, PA,Nov-17,24537,23190,1347,5.5
CN4210300000000,42,103,Pike County, PA,Dec-17,24550,23173,1377,5.6
CN4210300000000,42,103,Pike County, PA,Jan-18,24611,22952,1659,6.7
CN4210300000000,42,103,Pike County, PA,Feb-18,24766,23114,1652,6.7
CN4210300000000,42,103,Pike County, PA,Mar-18,24417,22886,1531,6.3
CN4210300000000,42,103,Pike County, PA,Apr-18(p),24223,22945,1278,5.3
CN2500500000000,25,005,Bristol County, MA,Mar-17,294390,277792,16598,5.6
CN2500500000000,25,005,Bristol County, MA,Apr-17,291719,278401,13318,4.6
CN2500500000000,25,005,Bristol County, MA,May-17,291388,278232,13156,4.5
CN2500500000000,25,005,Bristol County, MA,Jun-17,294812,280607,14205,4.8
CN2500500000000,25,005,Bristol County, MA,Jul-17,294756,280300,14456,4.9
CN2500500000000,25,005,Bristol County, MA,Aug-17,293381,280153,13228,4.5
CN2500500000000,25,005,Bristol County, MA,Sep-17,290422,278021,12401,4.3
CN2500500000000,25,005,Bristol County, MA,Oct-17,289808,278941,10867,3.7
CN2500500000000,25,005,Bristol County, MA,Nov-17,291077,280156,10921,3.8
